,ID,User,Location,Motion,Humidity (%),Temperature (F),Time
349,1818,Team 3,UC San Diego,False,55.0,76.46,2023-08-01 20:36:40
350,1819,Team 3,UC San Diego,False,56.0,76.46,2023-08-01 20:36:45
351,1820,Team 3,UC San Diego,False,56.0,76.46,2023-08-01 20:36:53
352,1821,Team 3,UC San Diego,False,55.0,76.46,2023-08-01 20:36:57
353,1822,Team 3,UC San Diego,False,55.0,76.46,2023-08-01 20:37:02
354,1823,Team 3,UC San Diego,True,55.0,76.46,2023-08-01 20:37:07
355,1824,Team 3,UC San Diego,False,55.0,76.46,2023-08-01 20:37:11
356,1825,Team 3,UC San Diego,False,55.0,76.46,2023-08-01 20:37:16
357,1826,Team 3,UC San Diego,True,54.0,76.46,2023-08-01 20:37:21
358,1827,Team 3,UC San Diego,False,54.0,76.46,2023-08-01 20:37:26
359,1828,Team 3,UC San Diego,False,54.0,76.46,2023-08-01 20:37:31
360,1829,Team 3,UC San Diego,False,54.0,76.46,2023-08-01 20:37:37
361,1830,Team 3,UC San Diego,False,54.0,76.46,2023-08-01 20:37:41
362,1831,Team 3,UC San Diego,False,55.0,76.46,2023-08-01 20:37:46
363,1832,Team 3,UC San Diego,False,55.0,76.46,2023-08-01 20:37:51
364,1833,Team 3,UC San Diego,False,55.0,76.46,2023-08-01 20:37:56
365,1834,Team 3,UC San Diego,False,55.0,76.46,2023-08-01 20:38:01
366,1835,Team 3,UC San Diego,False,55.0,76.28,2023-08-01 20:38:05
367,1836,Team 3,UC San Diego,False,56.0,76.28,2023-08-01 20:38:12
368,1837,Team 3,UC San Diego,False,56.0,76.28,2023-08-01 20:38:23
369,1838,Team 3,UC San Diego,False,56.0,76.28,2023-08-01 20:44:55
370,1839,Team 3,UC San Diego,False,56.0,76.28,2023-08-01 20:45:00
371,1840,Team 3,UC San Diego,True,56.0,76.28,2023-08-01 20:45:05
372,1841,Team 3,UC San Diego,False,56.0,76.28,2023-08-01 20:45:08
373,1842,Team 3,UC San Diego,True,56.0,76.1,2023-08-01 20:45:13
374,1843,Team 3,UC San Diego,False,56.0,76.1,2023-08-01 20:45:17
375,1844,Team 3,UC San Diego,True,56.0,76.1,2023-08-01 20:45:22
376,1845,Team 3,UC San Diego,False,56.0,76.1,2023-08-01 20:45:27
377,1846,Team 3,UC San Diego,False,56.0,76.1,2023-08-01 20:45:32
378,1847,Team 3,UC San Diego,False,56.0,76.1,2023-08-01 20:45:37
379,1848,Team 3,UC San Diego,False,56.0,76.1,2023-08-01 20:45:42
380,1849,Team 3,UC San Diego,False,56.0,76.1,2023-08-01 20:45:47
381,1850,Team 3,UC San Diego,True,56.0,76.1,2023-08-01 20:45:51
382,1851,Team 3,UC San Diego,False,56.0,76.1,2023-08-01 20:45:56
383,1852,Team 3,UC San Diego,False,56.0,76.1,2023-08-01 20:46:06
384,1853,Team 3,UC San Diego,False,56.0,76.1,2023-08-01 20:46:11
385,1854,Team 3,UC San Diego,True,56.0,76.1,2023-08-01 20:46:16
386,1855,Team 3,UC San Diego,True,56.0,76.1,2023-08-01 20:46:25
387,1856,Team 3,UC San Diego,False,56.0,76.1,2023-08-01 20:46:30
388,1857,Team 3,UC San Diego,True,56.0,76.1,2023-08-01 20:46:35
389,1858,Team 3,UC San Diego,True,56.0,76.1,2023-08-01 20:46:40
390,1859,Team 3,UC San Diego,False,56.0,76.1,2023-08-01 20:46:45
391,1860,Team 3,UC San Diego,True,56.0,76.1,2023-08-01 20:46:49
392,1861,Team 3,UC San Diego,False,56.0,76.1,2023-08-01 20:46:54
393,1862,Team 3,UC San Diego,False,56.0,76.1,2023-08-01 20:47:12
394,1863,Team 3,UC San Diego,True,56.0,76.1,2023-08-01 20:47:16
395,1864,Team 3,UC San Diego,True,57.0,76.1,2023-08-01 20:47:20
396,1865,Team 3,UC San Diego,False,57.0,76.1,2023-08-01 20:47:24
397,1866,Team 3,UC San Diego,True,57.0,76.1,2023-08-01 20:47:29
398,1867,Team 3,UC San Diego,True,57.0,76.1,2023-08-01 20:47:34
399,1868,Team 3,UC San Diego,False,57.0,76.1,2023-08-01 20:47:40
400,1869,Team 3,UC San Diego,True,57.0,75.92,2023-08-01 20:47:45
401,1870,Team 3,UC San Diego,True,57.0,75.92,2023-08-01 20:47:50
402,1871,Team 3,UC San Diego,True,57.0,75.92,2023-08-01 20:47:54
403,1872,Team 3,UC San Diego,False,57.0,75.92,2023-08-01 20:47:59
404,1873,Team 3,UC San Diego,True,57.0,75.92,2023-08-01 20:48:04
405,1874,Team 3,UC San Diego,True,57.0,75.92,2023-08-01 20:48:08
406,1875,Team 3,UC San Diego,True,57.0,76.1,2023-08-01 20:48:13
407,1876,Team 3,UC San Diego,True,57.0,76.1,2023-08-01 20:48:19
408,1877,Team 3,UC San Diego,True,57.0,76.1,2023-08-01 20:48:23
409,1878,Team 3,UC San Diego,False,57.0,76.1,2023-08-01 20:48:28
410,1879,Team 3,UC San Diego,False,57.0,76.1,2023-08-01 20:48:33
411,1880,Team 3,UC San Diego,True,57.0,76.1,2023-08-01 20:48:38
412,1881,Team 3,UC San Diego,True,57.0,76.1,2023-08-01 20:48:42
413,1882,Team 3,UC San Diego,True,57.0,76.1,2023-08-01 20:48:47
414,1883,Team 3,UC San Diego,True,57.0,76.1,2023-08-01 20:48:52
415,1884,Team 3,UC San Diego,False,57.0,76.1,2023-08-01 20:48:56
416,1885,Team 3,UC San Diego,True,57.0,76.1,2023-08-01 20:49:01
417,1886,Team 3,UC San Diego,True,57.0,76.1,2023-08-01 20:49:06
418,1887,Team 3,UC San Diego,True,57.0,76.1,2023-08-01 20:49:10
419,1888,Team 3,UC San Diego,False,57.0,76.1,2023-08-01 20:49:15
420,1889,Team 3,UC San Diego,True,57.0,76.1,2023-08-01 20:49:20
421,1890,Team 3,UC San Diego,True,57.0,76.1,2023-08-01 20:49:25
422,1891,Team 3,UC San Diego,True,57.0,76.1,2023-08-01 20:49:29
423,1892,Team 3,UC San Diego,False,57.0,76.1,2023-08-01 20:49:34
424,1893,Team 3,UC San Diego,False,56.0,76.1,2023-08-01 20:49:39
425,1894,Team 3,UC San Diego,True,56.0,76.1,2023-08-01 20:49:44
426,1895,Team 3,UC San Diego,False,56.0,76.1,2023-08-01 20:49:48
427,1896,Team 3,UC San Diego,True,56.0,76.1,2023-08-01 20:49:53
428,1897,Team 3,UC San Diego,True,56.0,76.1,2023-08-01 20:49:59
429,1898,Team 3,UC San Diego,True,56.0,76.1,2023-08-01 20:50:03
430,1899,Team 3,UC San Diego,False,57.0,76.1,2023-08-01 20:50:08
431,1900,Team 3,UC San Diego,True,57.0,76.1,2023-08-01 20:50:13
432,1901,Team 3,UC San Diego,False,57.0,76.1,2023-08-01 20:50:17
433,1902,Team 3,UC San Diego,False,57.0,76.1,2023-08-01 20:50:22
434,1903,Team 3,UC San Diego,True,57.0,76.1,2023-08-01 20:50:27
435,1904,Team 3,UC San Diego,False,57.0,76.1,2023-08-01 20:50:31
436,1905,Team 3,UC San Diego,False,57.0,76.1,2023-08-01 20:50:36
437,1906,Team 3,UC San Diego,False,57.0,76.1,2023-08-01 20:50:41
438,1907,Team 3,UC San Diego,True,57.0,76.1,2023-08-01 20:50:46
439,1908,Team 3,UC San Diego,False,58.0,76.1,2023-08-01 20:50:51
440,1909,Team 3,UC San Diego,False,58.0,76.1,2023-08-01 20:50:57
441,1910,Team 3,UC San Diego,False,58.0,76.1,2023-08-01 20:51:04
442,1911,Team 3,UC San Diego,False,57.0,76.1,2023-08-01 20:52:01
443,1912,Team 3,UC San Diego,True,57.0,76.1,2023-08-01 20:52:06
444,1913,Team 3,UC San Diego,True,57.0,76.1,2023-08-01 20:52:09
445,1914,Team 3,UC San Diego,False,57.0,76.1,2023-08-01 20:52:14
446,1915,Team 3,UC San Diego,False,57.0,76.1,2023-08-01 20:52:19
447,1916,Team 3,UC San Diego,False,57.0,76.28,2023-08-01 20:52:23
448,1917,Team 3,UC San Diego,True,57.0,76.28,2023-08-01 20:52:28
449,1918,Team 3,UC San Diego,False,57.0,76.28,2023-08-01 20:52:33
450,1919,Team 3,UC San Diego,True,57.0,76.28,2023-08-01 20:52:37
451,1920,Team 3,UC San Diego,True,57.0,76.28,2023-08-01 20:52:42
452,1921,Team 3,UC San Diego,True,57.0,76.28,2023-08-01 20:52:47
453,1922,Team 3,UC San Diego,False,58.0,76.28,2023-08-01 20:52:52
454,1923,Team 3,UC San Diego,True,58.0,76.28,2023-08-01 20:52:56
455,1924,Team 3,UC San Diego,False,59.0,76.28,2023-08-01 20:53:01
456,1925,Team 3,UC San Diego,True,59.0,76.28,2023-08-01 20:53:06
457,1926,Team 3,UC San Diego,False,59.0,76.28,2023-08-01 20:53:11
458,1927,Team 3,UC San Diego,True,59.0,76.28,2023-08-01 20:53:16
459,1928,Team 3,UC San Diego,True,58.0,76.28,2023-08-01 20:53:20
460,1929,Team 3,UC San Diego,False,58.0,76.28,2023-08-01 20:53:25
461,1930,Team 3,UC San Diego,False,58.0,76.28,2023-08-01 20:53:30
462,1931,Team 3,UC San Diego,False,58.0,76.28,2023-08-01 20:53:35
463,1932,Team 3,UC San Diego,False,58.0,76.28,2023-08-01 20:53:40
464,1933,Team 3,UC San Diego,False,57.0,76.28,2023-08-01 20:53:45
465,1934,Team 3,UC San Diego,True,57.0,76.28,2023-08-01 20:53:50
466,1935,Team 3,UC San Diego,False,57.0,76.46,2023-08-01 20:53:55
467,1936,Team 3,UC San Diego,True,57.0,76.46,2023-08-01 20:54:00
468,1937,Team 3,UC San Diego,False,57.0,76.46,2023-08-01 20:54:04
469,1938,Team 3,UC San Diego,False,57.0,76.46,2023-08-01 20:54:09
470,1939,Team 3,UC San Diego,False,57.0,76.46,2023-08-01 20:54:14
471,1940,Team 3,UC San Diego,True,57.0,76.46,2023-08-01 20:54:19
472,1941,Team 3,UC San Diego,False,57.0,76.46,2023-08-01 20:54:24
473,1942,Team 3,UC San Diego,False,57.0,76.46,2023-08-01 20:54:29
474,1943,Team 3,UC San Diego,False,57.0,76.46,2023-08-01 20:54:34
475,1944,Team 3,UC San Diego,False,57.0,76.46,2023-08-01 20:54:39
476,1945,Team 3,UC San Diego,False,57.0,76.46,2023-08-01 20:54:44
477,1946,Team 3,UC San Diego,False,57.0,76.46,2023-08-01 20:54:50
478,1947,Team 3,UC San Diego,True,57.0,76.46,2023-08-01 20:54:55
479,1948,Team 3,UC San Diego,False,57.0,76.46,2023-08-01 20:54:58
480,1949,Team 3,UC San Diego,False,57.0,76.46,2023-08-01 20:55:03
481,1950,Team 3,UC San Diego,True,57.0,76.28,2023-08-01 20:55:08
482,1951,Team 3,UC San Diego,False,57.0,76.28,2023-08-01 20:55:13
483,1952,Team 3,UC San Diego,True,57.0,76.28,2023-08-01 20:55:18
484,1953,Team 3,UC San Diego,False,57.0,76.28,2023-08-01 20:55:23
485,1954,Team 3,UC San Diego,True,57.0,76.28,2023-08-01 20:55:28
486,1955,Team 3,UC San Diego,False,57.0,76.28,2023-08-01 20:55:33
487,1956,Team 3,UC San Diego,False,57.0,76.28,2023-08-01 20:55:38
488,1957,Team 3,UC San Diego,False,57.0,76.28,2023-08-01 20:55:42
489,1958,Team 3,UC San Diego,True,57.0,76.1,2023-08-01 20:55:49
490,1959,Team 3,UC San Diego,False,57.0,76.1,2023-08-01 20:56:03
491,1960,Team 3,UC San Diego,False,58.0,76.1,2023-08-01 20:56:30
492,1961,Team 3,UC San Diego,True,58.0,76.1,2023-08-01 20:56:35
493,1962,Team 3,UC San Diego,False,58.0,76.28,2023-08-01 20:56:38
494,1963,Team 3,UC San Diego,False,58.0,76.28,2023-08-01 20:56:43
495,1964,Team 3,UC San Diego,False,58.0,76.28,2023-08-01 20:56:47
496,1965,Team 3,UC San Diego,True,58.0,76.28,2023-08-01 20:56:52
497,1966,Team 3,UC San Diego,False,58.0,76.28,2023-08-01 20:56:57
498,1967,Team 3,UC San Diego,False,58.0,76.28,2023-08-01 20:57:01
499,1968,Team 3,UC San Diego,False,58.0,76.28,2023-08-01 20:57:06
500,1969,Team 3,UC San Diego,False,58.0,76.28,2023-08-01 20:57:13
501,1970,Team 3,UC San Diego,False,58.0,76.28,2023-08-01 20:57:17
502,1971,Team 3,UC San Diego,False,58.0,76.46,2023-08-01 20:57:22
503,1972,Team 3,UC San Diego,False,58.0,76.46,2023-08-01 20:57:27
504,1973,Team 3,UC San Diego,False,58.0,76.46,2023-08-01 20:57:32
505,1974,Team 3,UC San Diego,False,58.0,76.46,2023-08-01 20:57:36
506,1975,Team 3,UC San Diego,False,58.0,76.46,2023-08-01 20:57:41
507,1976,Team 3,UC San Diego,False,58.0,76.46,2023-08-01 20:57:46
508,1977,Team 3,UC San Diego,False,59.0,76.46,2023-08-01 20:57:50
509,1978,Team 3,UC San Diego,True,59.0,76.46,2023-08-01 20:57:55
510,1979,Team 3,UC San Diego,True,59.0,76.46,2023-08-01 20:57:59
511,1980,Team 3,UC San Diego,False,59.0,76.46,2023-08-01 20:58:03
512,1981,Team 3,UC San Diego,False,59.0,76.28,2023-08-01 20:58:08
513,1982,Team 3,UC San Diego,False,58.0,76.28,2023-08-01 20:58:13
514,1983,Team 3,UC San Diego,False,58.0,76.28,2023-08-01 20:58:18
515,1984,Team 3,UC San Diego,False,58.0,76.28,2023-08-01 20:58:23
516,1985,Team 3,UC San Diego,False,58.0,76.28,2023-08-01 20:58:27
517,1986,Team 3,UC San Diego,False,58.0,76.28,2023-08-01 20:58:32
518,1987,Team 3,UC San Diego,False,58.0,76.28,2023-08-01 20:58:39
519,1988,Team 3,UC San Diego,True,58.0,76.28,2023-08-01 20:58:43
520,1989,Team 3,UC San Diego,True,58.0,76.28,2023-08-01 20:58:47
521,1990,Team 3,UC San Diego,False,58.0,76.28,2023-08-01 20:58:52
522,1991,Team 3,UC San Diego,False,58.0,76.28,2023-08-01 20:58:56
523,1992,Team 3,UC San Diego,False,57.0,76.28,2023-08-01 20:59:01
524,1993,Team 3,UC San Diego,False,57.0,76.28,2023-08-01 20:59:05
525,1994,Team 3,UC San Diego,False,57.0,76.46,2023-08-01 20:59:22
526,1995,Team 3,UC San Diego,False,57.0,76.46,2023-08-01 20:59:27
527,1996,Team 3,UC San Diego,False,57.0,76.46,2023-08-01 20:59:31
528,1997,Team 3,UC San Diego,False,57.0,76.46,2023-08-01 20:59:36
529,1998,Team 3,UC San Diego,True,57.0,76.46,2023-08-01 20:59:40
530,1999,Team 3,UC San Diego,False,57.0,76.46,2023-08-01 20:59:44
531,2000,Team 3,UC San Diego,True,57.0,76.46,2023-08-01 20:59:49
532,2001,Team 3,UC San Diego,False,57.0,76.46,2023-08-01 20:59:54
533,2002,Team 3,UC San Diego,False,57.0,76.46,2023-08-01 20:59:58
534,2003,Team 3,UC San Diego,False,57.0,76.46,2023-08-01 21:00:03
535,2004,Team 3,UC San Diego,False,57.0,76.46,2023-08-01 21:00:07
536,2005,Team 3,UC San Diego,False,57.0,76.46,2023-08-01 21:00:12
537,2006,Team 3,UC San Diego,False,57.0,76.46,2023-08-01 21:00:17
538,2007,Team 3,UC San Diego,True,57.0,76.46,2023-08-01 21:00:22
539,2008,Team 3,UC San Diego,False,58.0,76.46,2023-08-01 21:00:27
540,2009,Team 3,UC San Diego,False,58.0,76.46,2023-08-01 21:00:31
541,2010,Team 3,UC San Diego,False,58.0,76.46,2023-08-01 21:01:06
542,2011,Team 3,UC San Diego,False,58.0,76.46,2023-08-01 21:01:12
543,2012,Team 3,UC San Diego,True,58.0,76.46,2023-08-01 21:01:17
544,2013,Team 3,UC San Diego,False,58.0,76.28,2023-08-01 21:01:21
545,2014,Team 3,UC San Diego,False,58.0,76.28,2023-08-01 21:01:26
546,2015,Team 3,UC San Diego,False,58.0,76.28,2023-08-01 21:01:31
547,2016,Team 3,UC San Diego,False,58.0,76.28,2023-08-01 21:01:35
548,2017,Team 3,UC San Diego,False,58.0,76.28,2023-08-01 21:01:40
549,2018,Team 3,UC San Diego,False,58.0,76.28,2023-08-01 21:02:13
550,2019,Team 3,UC San Diego,False,58.0,76.28,2023-08-01 21:02:17
551,2020,Team 3,UC San Diego,False,58.0,76.28,2023-08-01 21:02:22
552,2021,Team 3,UC San Diego,True,58.0,76.28,2023-08-01 21:02:27
553,2022,Team 3,UC San Diego,False,58.0,76.1,2023-08-01 21:02:30
554,2023,Team 3,UC San Diego,True,58.0,76.1,2023-08-01 21:02:34
555,2024,Team 3,UC San Diego,False,58.0,76.1,2023-08-01 21:02:39
556,2025,Team 3,UC San Diego,False,58.0,76.1,2023-08-01 21:02:44
557,2026,Team 3,UC San Diego,False,58.0,76.1,2023-08-01 21:02:48
558,2027,Team 3,UC San Diego,False,58.0,76.1,2023-08-01 21:02:53
559,2028,Team 3,UC San Diego,False,58.0,76.1,2023-08-01 21:02:58
560,2029,Team 3,UC San Diego,False,58.0,76.1,2023-08-01 21:03:02
561,2030,Team 3,UC San Diego,False,59.0,76.1,2023-08-01 21:03:07
562,2031,Team 3,UC San Diego,False,59.0,76.1,2023-08-01 21:03:12
563,2032,Team 3,UC San Diego,False,59.0,76.1,2023-08-01 21:03:17
564,2033,Team 3,UC San Diego,True,59.0,76.1,2023-08-01 21:03:22
565,2034,Team 3,UC San Diego,False,59.0,76.1,2023-08-01 21:03:27
566,2035,Team 3,UC San Diego,False,59.0,76.1,2023-08-01 21:03:32
567,2036,Team 3,UC San Diego,True,59.0,76.1,2023-08-01 21:03:37
568,2037,Team 3,UC San Diego,True,59.0,76.1,2023-08-01 21:03:42
569,2038,Team 3,UC San Diego,False,59.0,76.1,2023-08-01 21:03:47
570,2039,Team 3,UC San Diego,False,59.0,76.1,2023-08-01 21:03:52
571,2040,Team 3,UC San Diego,False,60.0,76.1,2023-08-01 21:03:57
572,2041,Team 3,UC San Diego,False,60.0,76.1,2023-08-01 21:04:01
573,2042,Team 3,UC San Diego,False,60.0,76.1,2023-08-01 21:04:06
574,2043,Team 3,UC San Diego,False,60.0,76.1,2023-08-01 21:04:12
575,2044,Team 3,UC San Diego,True,60.0,76.1,2023-08-01 21:04:17
576,2045,Team 3,UC San Diego,True,60.0,76.1,2023-08-01 21:04:20
577,2046,Team 3,UC San Diego,True,60.0,76.1,2023-08-01 21:04:25
578,2047,Team 3,UC San Diego,False,60.0,76.1,2023-08-01 21:04:29
579,2048,Team 3,UC San Diego,False,59.0,76.1,2023-08-01 21:04:34
580,2049,Team 3,UC San Diego,False,59.0,76.1,2023-08-01 21:04:39
581,2050,Team 3,UC San Diego,False,59.0,76.1,2023-08-01 21:04:44
582,2051,Team 3,UC San Diego,False,59.0,76.1,2023-08-01 21:04:48
583,2052,Team 3,UC San Diego,False,59.0,76.1,2023-08-01 21:04:55
584,2053,Team 3,UC San Diego,False,59.0,76.1,2023-08-01 21:04:59
585,2054,Team 3,UC San Diego,True,59.0,76.1,2023-08-01 21:05:04
586,2055,Team 3,UC San Diego,False,60.0,76.1,2023-08-01 21:05:08
587,2056,Team 3,UC San Diego,False,60.0,76.1,2023-08-01 21:05:13
588,2057,Team 3,UC San Diego,True,60.0,76.1,2023-08-01 21:05:18
589,2058,Team 3,UC San Diego,True,60.0,76.1,2023-08-01 21:05:23
590,2059,Team 3,UC San Diego,False,59.0,76.1,2023-08-01 21:05:27
591,2060,Team 3,UC San Diego,False,59.0,76.1,2023-08-01 21:05:32
592,2061,Team 3,UC San Diego,False,59.0,76.1,2023-08-01 21:05:37
593,2062,Team 3,UC San Diego,False,59.0,76.1,2023-08-01 21:05:42
594,2063,Team 3,UC San Diego,False,59.0,76.1,2023-08-01 21:05:47
595,2064,Team 3,UC San Diego,False,60.0,76.1,2023-08-01 21:05:52
596,2065,Team 3,UC San Diego,True,60.0,76.1,2023-08-01 21:05:57
597,2066,Team 3,UC San Diego,False,59.0,76.1,2023-08-01 21:06:05
598,2067,Team 3,UC San Diego,True,59.0,76.1,2023-08-01 21:06:28
599,2068,Team 3,UC San Diego,False,59.0,76.1,2023-08-01 21:06:32
600,2069,Team 3,UC San Diego,True,59.0,76.1,2023-08-01 21:06:38
601,2070,Team 3,UC San Diego,False,59.0,76.1,2023-08-01 21:06:42
602,2071,Team 3,UC San Diego,False,59.0,76.1,2023-08-01 21:06:47
603,2072,Team 3,UC San Diego,True,59.0,76.1,2023-08-01 21:06:53
604,2073,Team 3,UC San Diego,False,59.0,76.1,2023-08-01 21:06:58
605,2074,Team 3,UC San Diego,False,59.0,76.1,2023-08-01 21:07:03
606,2075,Team 3,UC San Diego,True,60.0,76.1,2023-08-01 21:07:08
607,2076,Team 3,UC San Diego,False,60.0,76.1,2023-08-01 21:07:13
608,2077,Team 3,UC San Diego,True,59.0,76.1,2023-08-01 21:07:18
609,2078,Team 3,UC San Diego,True,59.0,76.1,2023-08-01 21:07:23
610,2079,Team 3,UC San Diego,False,59.0,76.1,2023-08-01 21:07:28
611,2080,Team 3,UC San Diego,False,59.0,76.1,2023-08-01 21:07:33
612,2081,Team 3,UC San Diego,True,59.0,76.1,2023-08-01 21:07:38
613,2082,Team 3,UC San Diego,True,58.0,76.28,2023-08-01 21:07:43
614,2083,Team 3,UC San Diego,False,58.0,76.28,2023-08-01 21:07:48
615,2084,Team 3,UC San Diego,False,59.0,76.28,2023-08-01 21:07:53
616,2085,Team 3,UC San Diego,True,59.0,76.28,2023-08-01 21:08:01
617,2086,Team 3,UC San Diego,False,59.0,76.28,2023-08-01 21:08:06
618,2087,Team 3,UC San Diego,True,59.0,76.28,2023-08-01 21:08:11
619,2088,Team 3,UC San Diego,False,59.0,76.28,2023-08-01 21:08:16
620,2089,Team 3,UC San Diego,False,59.0,76.28,2023-08-01 21:08:21
621,2090,Team 3,UC San Diego,False,59.0,76.28,2023-08-01 21:08:26
622,2091,Team 3,UC San Diego,True,59.0,76.28,2023-08-01 21:08:31
623,2092,Team 3,UC San Diego,False,59.0,76.28,2023-08-01 21:08:36
624,2093,Team 3,UC San Diego,False,59.0,76.28,2023-08-01 21:08:40
625,2094,Team 3,UC San Diego,False,59.0,76.28,2023-08-01 21:08:45
626,2095,Team 3,UC San Diego,False,59.0,76.28,2023-08-01 21:08:50
627,2096,Team 3,UC San Diego,False,58.0,76.28,2023-08-01 21:08:54
628,2097,Team 3,UC San Diego,False,58.0,76.28,2023-08-01 21:08:59
629,2098,Team 3,UC San Diego,False,58.0,76.28,2023-08-01 21:09:04
630,2099,Team 3,UC San Diego,False,58.0,76.28,2023-08-01 21:09:08
631,2100,Team 3,UC San Diego,False,58.0,76.28,2023-08-01 21:09:14
632,2101,Team 3,UC San Diego,False,58.0,76.28,2023-08-01 21:09:18
633,2102,Team 3,UC San Diego,True,58.0,76.28,2023-08-01 21:09:23
634,2103,Team 3,UC San Diego,False,59.0,76.28,2023-08-01 21:09:28
635,2104,Team 3,UC San Diego,False,59.0,76.28,2023-08-01 21:09:33
636,2105,Team 3,UC San Diego,True,59.0,76.28,2023-08-01 21:09:38
637,2106,Team 3,UC San Diego,False,59.0,76.28,2023-08-01 21:09:43
638,2107,Team 3,UC San Diego,True,59.0,76.28,2023-08-01 21:09:47
639,2108,Team 3,UC San Diego,True,59.0,76.28,2023-08-01 21:09:52
640,2109,Team 3,UC San Diego,False,59.0,76.28,2023-08-01 21:09:56
641,2110,Team 3,UC San Diego,False,59.0,76.28,2023-08-01 21:10:01
642,2111,Team 3,UC San Diego,False,59.0,76.28,2023-08-01 21:10:44
643,2112,Team 3,UC San Diego,False,59.0,76.28,2023-08-01 21:10:50
644,2113,Team 3,UC San Diego,False,59.0,76.28,2023-08-01 21:10:55
645,2114,Team 3,UC San Diego,False,58.0,76.28,2023-08-01 21:11:02
646,2115,Team 3,UC San Diego,True,58.0,76.28,2023-08-01 21:11:09
647,2116,Team 3,UC San Diego,False,58.0,76.28,2023-08-01 21:12:27
648,2117,Team 3,UC San Diego,False,58.0,76.28,2023-08-01 21:12:38
649,2118,Team 3,UC San Diego,False,58.0,76.28,2023-08-01 21:13:53
650,2119,Team 3,UC San Diego,True,58.0,76.28,2023-08-01 21:14:04
651,2120,Team 3,UC San Diego,False,58.0,76.28,2023-08-01 21:14:14
652,2121,Team 3,UC San Diego,False,59.0,76.46,2023-08-01 21:14:25
653,2122,Team 3,UC San Diego,False,59.0,76.64,2023-08-01 21:15:07
654,2123,Team 3,UC San Diego,False,59.0,76.82,2023-08-01 21:15:12
655,2124,Team 3,UC San Diego,True,59.0,76.82,2023-08-01 21:15:16
656,2125,Team 3,UC San Diego,True,59.0,76.82,2023-08-01 21:15:19
657,2126,Team 3,UC San Diego,True,58.0,76.64,2023-08-01 21:15:24
658,2127,Team 3,UC San Diego,True,58.0,76.64,2023-08-01 21:15:29
659,2128,Team 3,UC San Diego,False,58.0,76.64,2023-08-01 21:15:34
660,2129,Team 3,UC San Diego,False,58.0,76.46,2023-08-01 21:15:39
661,2130,Team 3,UC San Diego,False,58.0,76.46,2023-08-01 21:15:45
662,2131,Team 3,UC San Diego,True,58.0,76.46,2023-08-01 21:15:51
663,2132,Team 3,UC San Diego,True,58.0,76.46,2023-08-01 21:15:56
664,2133,Team 3,UC San Diego,False,58.0,76.46,2023-08-01 21:16:01
665,2134,Team 3,UC San Diego,False,58.0,76.46,2023-08-01 21:16:06
666,2135,Team 3,UC San Diego,False,58.0,76.46,2023-08-01 21:16:11
667,2136,Team 3,UC San Diego,False,58.0,76.46,2023-08-01 21:16:16
668,2137,Team 3,UC San Diego,True,58.0,76.46,2023-08-01 21:16:54
669,2138,Team 3,UC San Diego,False,58.0,76.46,2023-08-01 21:16:58
670,2139,Team 3,UC San Diego,False,59.0,76.46,2023-08-01 21:17:03
671,2140,Team 3,UC San Diego,True,59.0,76.28,2023-08-01 21:17:08
672,2141,Team 3,UC San Diego,True,60.0,76.28,2023-08-01 21:17:13
673,2142,Team 3,UC San Diego,True,60.0,76.28,2023-08-01 21:17:19
674,2143,Team 3,UC San Diego,True,60.0,76.28,2023-08-01 21:17:24
675,2144,Team 3,UC San Diego,True,60.0,76.1,2023-08-01 21:17:28
676,2145,Team 3,UC San Diego,False,61.0,76.1,2023-08-01 21:17:33
677,2146,Team 3,UC San Diego,True,61.0,76.1,2023-08-01 21:17:38
678,2147,Team 3,UC San Diego,False,62.0,76.1,2023-08-01 21:17:43
679,2148,Team 3,UC San Diego,False,62.0,76.1,2023-08-01 21:17:49
680,2149,Team 3,UC San Diego,True,62.0,76.1,2023-08-01 21:17:54
681,2150,Team 3,UC San Diego,False,62.0,76.28,2023-08-01 21:17:59
682,2151,Team 3,UC San Diego,False,61.0,76.28,2023-08-01 21:18:04
683,2152,Team 3,UC San Diego,False,60.0,76.28,2023-08-01 21:18:09
684,2153,Team 3,UC San Diego,False,60.0,76.28,2023-08-01 21:18:15
685,2154,Team 3,UC San Diego,False,59.0,76.28,2023-08-01 21:18:20
686,2155,Team 3,UC San Diego,True,59.0,76.28,2023-08-01 21:18:25
687,2156,Team 3,UC San Diego,False,59.0,76.28,2023-08-01 21:18:31
688,2157,Team 3,UC San Diego,True,59.0,76.28,2023-08-01 21:18:36
689,2158,Team 3,UC San Diego,False,59.0,76.28,2023-08-01 21:18:42
690,2159,Team 3,UC San Diego,True,59.0,76.28,2023-08-01 21:18:49
691,2160,Team 3,UC San Diego,False,59.0,76.28,2023-08-01 21:18:54
692,2161,Team 3,UC San Diego,False,59.0,76.28,2023-08-01 21:19:20
693,2162,Team 3,UC San Diego,False,59.0,76.28,2023-08-01 21:19:25
694,2163,Team 3,UC San Diego,True,59.0,76.28,2023-08-01 21:19:30
695,2164,Team 3,UC San Diego,True,59.0,76.28,2023-08-01 21:19:33
696,2165,Team 3,UC San Diego,False,59.0,76.28,2023-08-01 21:19:39
697,2166,Team 3,UC San Diego,True,59.0,76.28,2023-08-01 21:19:43
